40"DSR_BRANCH_CODE"DSR_CNNO"DSR_BOOKED_BY"DSR_CUST_CODE"DSR_CN_WEIGHT"DSR_CN_TYPE"DSR_DEST"DSR_MODE"DSR_NO_OF_PIECES"DSR_DEST_PIN"DSR_BOOKING_DATE"DSR_AMT"DSR_STATUS"DSR_POD_RECD"DSR_TRANSMF_NO"DSR_BOOKING_TIME"DSR_DOX"DSR_SERVICE_TAX"DSR_SPL_DISC"DSR_CONTENTS"DSR_REMARKS"DSR_VALUE"DSR_INVNO"DSR_INVDATE"MOD_DATE"OFFICE_TYPE"OFFICE_CODE"DSR_REFNO"MOD_TIME"NODEID"USERID"TRANS_STATUS"DSR_ACT_CUST_CODE"DSR_MOBILE"DSR_EMAIL"DSR_NDX_PAPER"DSR_PICKUP_TIME"DSR_VOL_WEIGHT"DSR_CAPTURED_WEIGHT"DSR_ID_NUM
3"DSR_BOOKING_DATE"DSR_BRANCH_CODE"DSR_CNNO
'P15'"'P45194587'"'F'"'PF1538'"0.1"'AR1'"'RJM'"'AR'"'1'"'533101'"'24-05-2018'"16"''"NULL "'3627803501'"'17:06:59'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194588'"'F'"'PF1538'"0.1"'AR1'"'RJM'"'AR'"'1'"'533101'"'24-05-2018'"16"''"NULL "'3627803501'"'17:06:59'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194589'"'F'"'PF1538'"0.1"'AR1'"'ANP'"'AR'"'1'"'515001'"'24-05-2018'"16"''"NULL "'3627803501'"'17:06:59'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194590'"'F'"'PF1538'"0.1"'AR1'"'RJM'"'AR'"'1'"'533101'"'24-05-2018'"16"''"NULL "'3627803501'"'17:06:59'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194591'"'F'"'PF1538'"0.1"'AR1'"'ANP'"'AR'"'1'"'515001'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194592'"'F'"'PF1538'"0.1"'AR1'"'VJA'"'AR'"'1'"'520008'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194593'"'F'"'PF1538'"0.1"'AR1'"'HYD'"'AR'"'1'"'500094'"'24-05-2018'"12"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194594'"'F'"'PF1538'"0.1"'AR1'"'KKD'"'AR'"'1'"'533003'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194595'"'F'"'PF1538'"0.1"'AR1'"'RJM'"'AR'"'1'"'533101'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194597'"'F'"'PF1538'"0.1"'AR1'"'KOT'"'AR'"'1'"'324006'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194598'"'F'"'PF1538'"0.1"'AR1'"'SNR'"'AR'"'1'"'700149'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194599'"'F'"'PF1538'"0.02"'AR1'"'MGR'"'AR'"'1'"'734010'"'24-05-2018'"16"''"NULL "'3627803493'"'17:10:13'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'ppn1230'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194600'"'F'"'PF1538'"0.02"'AR1'"'GOK'"'AR'"'1'"'273004'"'24-05-2018'"16"''"NULL "'3627803493'"'17:10:13'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'ppn1230'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194602'"'F'"'PF1538'"0.02"'AR1'"'WRG'"'AR'"'1'"'506001'"'24-05-2018'"16"''"NULL "'3627803491'"'17:08:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'ppn1230'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194603'"'F'"'PF1538'"0.1"'AR1'"'AMS'"'AR'"'1'"'143001'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194604'"'F'"'PF1538'"0.1"'AR1'"'HDP'"'AR'"'1'"'515201'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194605'"'F'"'PF1538'"0.1"'AR1'"'GZB'"'AR'"'1'"'201014'"'24-05-2018'"16"''"NULL "'3627803497'"'17:02:18'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194606'"'F'"'PF1538'"0.1"'AR1'"'HYD'"'AR'"'1'"'500062'"'24-05-2018'"12"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194607'"'F'"'PF1538'"0.02"'AR1'"'NLR'"'AR'"'1'"'524002'"'24-05-2018'"16"''"NULL "'3627803493'"'17:10:13'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'ppn1230'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194608'"'F'"'PF1538'"0.02"'AR1'"'JLD'"'AR'"'1'"'144001'"'24-05-2018'"16"''"NULL "'3627803491'"'17:08:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'ppn1230'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194609'"'F'"'PF1538'"0.1"'AR1'"'JHN'"'AR'"'1'"'284003'"'24-05-2018'"16"''"NULL "'3627803497'"'17:02:18'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194611'"'F'"'PF1538'"0.1"'AR1'"'VAR'"'AR'"'1'"'221002'"'24-05-2018'"16"''"NULL "'3627803505'"'17:13:14'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194612'"'F'"'PF1538'"0.1"'AR1'"'SRC'"'AR'"'1'"'505301'"'24-05-2018'"16"''"NULL "'3627803505'"'17:13:14'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194613'"'F'"'PF1538'"0.1"'AR1'"'GUR'"'AR'"'1'"'145001'"'24-05-2018'"16"''"NULL "'3627803505'"'17:13:14'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194615'"'F'"'PF1538'"0.1"'AR1'"'MLD'"'AR'"'1'"'732101'"'24-05-2018'"16"''"NULL "'3627803497'"'17:02:18'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194616'"'F'"'PF1538'"0.1"'AR1'"'GZB'"'AR'"'1'"'201009'"'24-05-2018'"16"''"NULL "'3627803505'"'17:13:14'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194617'"'F'"'PF1538'"0.02"'AR1'"'NLG'"'AR'"'1'"'508001'"'24-05-2018'"16"''"NULL "'3627803491'"'17:08:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'ppn1230'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194619'"'F'"'PF1538'"0.1"'AR1'"'VTZ'"'AR'"'1'"'530046'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194620'"'F'"'PF1538'"0.1"'AR1'"'PNP'"'AR'"'1'"'132103'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194621'"'F'"'PF1538'"0.1"'AR1'"'JPG'"'AR'"'1'"'734001'"'24-05-2018'"16"''"NULL "'3627803505'"'17:13:14'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194623'"'F'"'PF1538'"0.1"'AR1'"'HNP'"'AR'"'1'"'506015'"'24-05-2018'"16"''"NULL "'3627803505'"'17:13:14'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194624'"'F'"'PF1538'"0.1"'AR1'"'AGR'"'AR'"'1'"'282005'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194625'"'F'"'PF1538'"0.1"'AR1'"'VAR'"'AR'"'1'"'221001'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194626'"'F'"'PF1538'"0.1"'AR1'"'VAR'"'AR'"'1'"'221001'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194627'"'F'"'PF1538'"0.1"'AR1'"'VAR'"'AR'"'1'"'221001'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194629'"'F'"'PF1538'"0.1"'AR1'"'JHN'"'AR'"'1'"'284003'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194630'"'F'"'PF1538'"0.1"'AR1'"'JHN'"'AR'"'1'"'284003'"'24-05-2018'"16"''"NULL "'3627803501'"'17:07:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194631'"'F'"'PF1538'"0.1"'AR1'"'JHN'"'AR'"'1'"'284001'"'24-05-2018'"16"''"NULL "'3627803505'"'17:13:14'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0073'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.1'"NULL 
'P15'"'P45194766'"'F'"'PF1538'"0.02"'AR1'"'HYD'"'AR'"'1'"'500010'"'24-05-2018'"12"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194767'"'F'"'PF1538'"0.02"'AR1'"'TPT'"'AR'"'1'"'517501'"'24-05-2018'"16"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194768'"'F'"'PF1538'"0.02"'AR1'"'VJA'"'AR'"'1'"'520007'"'24-05-2018'"16"''"NULL "'3627803491'"'17:07:59'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'ppn1230'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194769'"'F'"'PF1538'"0.02"'AR1'"'HYD'"'AR'"'1'"'500068'"'24-05-2018'"12"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194770'"'F'"'PF1538'"0.02"'AR1'"'HYD'"'AR'"'1'"'500068'"'24-05-2018'"12"''"NULL "'3627803498'"'17:05:08'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194771'"'F'"'PF1538'"0.02"'AR1'"'HYD'"'AR'"'1'"'500055'"'24-05-2018'"12"''"NULL "'3627803498'"'17:05:08'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194772'"'F'"'PF1538'"0.02"'AR1'"'RRY'"'AR'"'1'"'500019'"'24-05-2018'"16"''"NULL "'3627803498'"'17:05:08'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194774'"'F'"'PF1538'"0.02"'AR1'"'HYD'"'AR'"'1'"'500001'"'24-05-2018'"12"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194776'"'F'"'PF1538'"0.02"'AR1'"'HYD'"'AR'"'1'"'500062'"'24-05-2018'"12"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194777'"'F'"'PF1538'"0.02"'AR1'"'VTZ'"'AR'"'1'"'530007'"'24-05-2018'"16"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194778'"'F'"'PF1538'"0.02"'AR1'"'HYD'"'AR'"'1'"'500089'"'24-05-2018'"12"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194779'"'F'"'PF1538'"0.02"'AR1'"'HYD'"'AR'"'1'"'500081'"'24-05-2018'"12"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194780'"'F'"'PF1538'"0.02"'AR1'"'VTZ'"'AR'"'1'"'530001'"'24-05-2018'"16"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194782'"'F'"'PF1538'"0.02"'AR1'"'VTZ'"'AR'"'1'"'530001'"'24-05-2018'"16"''"NULL "'3627803491'"'17:08:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'ppn1230'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194783'"'F'"'PF1538'"0.02"'AR1'"'VTZ'"'AR'"'1'"'530016'"'24-05-2018'"16"''"NULL "'3627803491'"'17:08:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'ppn1230'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194784'"'F'"'PF1538'"0.02"'AR1'"'HYD'"'AR'"'1'"'500080'"'24-05-2018'"12"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194787'"'F'"'PF1538'"0.02"'AR1'"'VTZ'"'AR'"'1'"'530011'"'24-05-2018'"16"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194792'"'F'"'PF1538'"0.02"'AR1'"'HYD'"'AR'"'1'"'500055'"'24-05-2018'"12"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194793'"'F'"'PF1538'"0.02"'AR1'"'ADL'"'AR'"'1'"'504001'"'24-05-2018'"16"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194794'"'F'"'PF1538'"0.02"'AR1'"'RRY'"'AR'"'1'"'500043'"'24-05-2018'"16"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194795'"'F'"'PF1538'"0.02"'AR1'"'BLP'"'AR'"'1'"'504251'"'24-05-2018'"16"''"NULL "'3627803498'"'17:05:07'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194796'"'F'"'PF1538'"0.02"'AR1'"'WRG'"'AR'"'1'"'506001'"'24-05-2018'"16"''"NULL "'3627803498'"'17:05:08'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194798'"'F'"'PF1538'"0.02"'AR1'"'KRM'"'AR'"'1'"'505001'"'24-05-2018'"16"''"NULL "'3627803498'"'17:05:08'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194799'"'F'"'PF1538'"0.02"'AR1'"'HYD'"'AR'"'1'"'500085'"'24-05-2018'"12"''"NULL "'3627803498'"'17:05:08'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194801'"'F'"'PF1538'"0.02"'AR1'"'HYD'"'AR'"'1'"'509216'"'24-05-2018'"12"''"NULL "'3627803491'"'17:08:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'ppn1230'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194802'"'F'"'PF1538'"0.02"'AR1'"'HYD'"'AR'"'1'"'500004'"'24-05-2018'"12"''"NULL "'3627803498'"'17:05:08'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194803'"'F'"'PF1538'"0.02"'AR1'"'LUX'"'AR'"'1'"'504215'"'24-05-2018'"16"''"NULL "'3627803498'"'17:05:08'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'POS0020'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
'P15'"'P45194806'"'F'"'PF1538'"0.02"'AR1'"'NGK'"'AR'"'1'"'509209'"'24-05-2018'"16"''"NULL "'3627803491'"'17:08:00'"'D'"NULL "NULL "''"NULL "0"NULL "NULL "'24-05-2018'"'MF'"'P15'"NULL "'0520'"'8C-DC-D4-6'"'ppn1230'"'A'"'PF1538'"NULL "NULL "'N'"NULL "NULL "'0.02'"NULL 
